DetId, BinaryDetId, Endcap-Disc name, Ring, r(mm), z(mm), tiltAngle(deg), phi(deg),  meanWidth(mm) (orthoradial), length(mm) (radial), sensorSpacing(mm), sensorThickness(mm)
354423816,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,27,16.8,43.45,0,0.15
354423820,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,45,16.8,43.45,0,0.15
354423824,1.0101001E+028,FPIX_1-D8,1,52.725,1402,90,63,16.8,43.45,0,0.15
354423828,1.0101001E+028,FPIX_1-D8,1,52.725,1406,90,81,16.8,43.45,0,0.15
354427940,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,95.625,16.8,43.45,0,0.15
354427944,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,106.875,16.8,43.45,0,0.15
354427948,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,118.125,16.8,43.45,0,0.15
354427952,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,129.375,16.8,43.45,0,0.15
354427956,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,140.625,16.8,43.45,0,0.15
354427960,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,151.875,16.8,43.45,0,0.15
354427964,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,163.125,16.8,43.45,0,0.15
354427968,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,174.375,16.8,43.45,0,0.15
354427972,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,-174.375,16.8,43.45,0,0.15
354427976,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,-163.125,16.8,43.45,0,0.15
354427980,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,-151.875,16.8,43.45,0,0.15
354427984,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,-140.625,16.8,43.45,0,0.15
354427988,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,-129.375,16.8,43.45,0,0.15
354427992,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,-118.125,16.8,43.45,0,0.15
354427996,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,-106.875,16.8,43.45,0,0.15
354428000,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,-95.625,16.8,43.45,0,0.15
354428004,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,-84.375,16.8,43.45,0,0.15
354428008,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,-73.125,16.8,43.45,0,0.15
354428012,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,-61.875,16.8,43.45,0,0.15
354428016,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,-50.625,16.8,43.45,0,0.15
354428020,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,-39.375,16.8,43.45,0,0.15
354428024,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,-28.125,16.8,43.45,0,0.15
354428028,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,-16.875,16.8,43.45,0,0.15
354428032,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,-5.625,16.8,43.45,0,0.15
354427908,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,5.625,16.8,43.45,0,0.15
354427912,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,16.875,16.8,43.45,0,0.15
354427916,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,28.125,16.8,43.45,0,0.15
354427920,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,39.375,16.8,43.45,0,0.15
354427924,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,50.625,16.8,43.45,0,0.15
354427928,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,61.875,16.8,43.45,0,0.15
354427932,1.0101001E+028,FPIX_1-D8,2,70.725,1394,90,73.125,16.8,43.45,0,0.15
354427936,1.0101001E+028,FPIX_1-D8,2,70.725,1398,90,84.375,16.8,43.45,0,0.15
354432028,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,97.5,33.85,43.45,0,0.15
354432032,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,112.5,33.85,43.45,0,0.15
354432036,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,127.5,33.85,43.45,0,0.15
354432040,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,142.5,33.85,43.45,0,0.15
354432044,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,157.5,33.85,43.45,0,0.15
354432048,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,172.5,33.85,43.45,0,0.15
354432052,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,-172.5,33.85,43.45,0,0.15
354432056,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,-157.5,33.85,43.45,0,0.15
354432060,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,-142.5,33.85,43.45,0,0.15
354432064,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,-127.5,33.85,43.45,0,0.15
354432068,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,-112.5,33.85,43.45,0,0.15
354432072,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,-97.5,33.85,43.45,0,0.15
354432076,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,-82.5,33.85,43.45,0,0.15
354432080,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,-67.5,33.85,43.45,0,0.15
354432084,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,-52.5,33.85,43.45,0,0.15
354432088,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,-37.5,33.85,43.45,0,0.15
354432092,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,-22.5,33.85,43.45,0,0.15
354432096,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,-7.5,33.85,43.45,0,0.15
354432004,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,7.5,33.85,43.45,0,0.15
354432008,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,22.5,33.85,43.45,0,0.15
354432012,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,37.5,33.85,43.45,0,0.15
354432016,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,52.5,33.85,43.45,0,0.15
354432020,1.0101001E+028,FPIX_1-D8,3,104.925,1402,90,67.5,33.85,43.45,0,0.15
354432024,1.0101001E+028,FPIX_1-D8,3,104.925,1406,90,82.5,33.85,43.45,0,0.15
354436132,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,95.625,33.85,43.45,0,0.15
354436136,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,106.875,33.85,43.45,0,0.15
354436140,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,118.125,33.85,43.45,0,0.15
354436144,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,129.375,33.85,43.45,0,0.15
354436148,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,140.625,33.85,43.45,0,0.15
354436152,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,151.875,33.85,43.45,0,0.15
354436156,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,163.125,33.85,43.45,0,0.15
354436160,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,174.375,33.85,43.45,0,0.15
354436164,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,-174.375,33.85,43.45,0,0.15
354436168,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,-163.125,33.85,43.45,0,0.15
354436172,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,-151.875,33.85,43.45,0,0.15
354436176,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,-140.625,33.85,43.45,0,0.15
354436180,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,-129.375,33.85,43.45,0,0.15
354436184,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,-118.125,33.85,43.45,0,0.15
354436188,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,-106.875,33.85,43.45,0,0.15
354436192,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,-95.625,33.85,43.45,0,0.15
354436196,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,-84.375,33.85,43.45,0,0.15
354436200,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,-73.125,33.85,43.45,0,0.15
354436204,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,-61.875,33.85,43.45,0,0.15
354436208,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,-50.625,33.85,43.45,0,0.15
354436212,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,-39.375,33.85,43.45,0,0.15
354436216,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,-28.125,33.85,43.45,0,0.15
354436220,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,-16.875,33.85,43.45,0,0.15
354436224,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,-5.625,33.85,43.45,0,0.15
354436100,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,5.625,33.85,43.45,0,0.15
354436104,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,16.875,33.85,43.45,0,0.15
354436108,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,28.125,33.85,43.45,0,0.15
354436112,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,39.375,33.85,43.45,0,0.15
354436116,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,50.625,33.85,43.45,0,0.15
354436120,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,61.875,33.85,43.45,0,0.15
354436124,1.01010010000001E+028,FPIX_1-D8,4,138.265,1394,90,73.125,33.85,43.45,0,0.15
354436128,1.01010010000001E+028,FPIX_1-D8,4,138.265,1398,90,84.375,33.85,43.45,0,0.15
354685976,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,99,33.85,43.45,0,0.15
354685980,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,117,33.85,43.45,0,0.15
354685984,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,135,33.85,43.45,0,0.15
354685988,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,153,33.85,43.45,0,0.15
354685992,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,171,33.85,43.45,0,0.15
354685996,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,-171,33.85,43.45,0,0.15
354686000,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,-153,33.85,43.45,0,0.15
354686004,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,-135,33.85,43.45,0,0.15
354686008,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,-117,33.85,43.45,0,0.15
354686012,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,-99,33.85,43.45,0,0.15
354686016,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,-81,33.85,43.45,0,0.15
354686020,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,-63,33.85,43.45,0,0.15
354686024,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,-45,33.85,43.45,0,0.15
354686028,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,-27,33.85,43.45,0,0.15
354686032,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,-9,33.85,43.45,0,0.15
354685956,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,9,33.85,43.45,0,0.15
354685960,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,27,33.85,43.45,0,0.15
354685964,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,45,33.85,43.45,0,0.15
354685968,1.0101001001E+028,FPIX_2-D1,1,84.625,1744,90,63,33.85,43.45,0,0.15
354685972,1.0101001001E+028,FPIX_2-D1,1,84.625,1752,90,81,33.85,43.45,0,0.15
354690080,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,96.428571,33.85,43.45,0,0.15
354690084,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,109.285714,33.85,43.45,0,0.15
354690088,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,122.142857,33.85,43.45,0,0.15
354690092,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,135,33.85,43.45,0,0.15
354690096,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,147.857143,33.85,43.45,0,0.15
354690100,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,160.714286,33.85,43.45,0,0.15
354690104,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,173.571429,33.85,43.45,0,0.15
354690108,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,-173.571429,33.85,43.45,0,0.15
354690112,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,-160.714286,33.85,43.45,0,0.15
354690116,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,-147.857143,33.85,43.45,0,0.15
354690120,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,-135,33.85,43.45,0,0.15
354690124,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,-122.142857,33.85,43.45,0,0.15
354690128,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,-109.285714,33.85,43.45,0,0.15
354690132,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,-96.428571,33.85,43.45,0,0.15
354690136,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,-83.571429,33.85,43.45,0,0.15
354690140,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,-70.714286,33.85,43.45,0,0.15
354690144,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,-57.857143,33.85,43.45,0,0.15
354690148,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,-45,33.85,43.45,0,0.15
354690152,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,-32.142857,33.85,43.45,0,0.15
354690156,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,-19.285714,33.85,43.45,0,0.15
354690160,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,-6.428571,33.85,43.45,0,0.15
354690052,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,6.428571,33.85,43.45,0,0.15
354690056,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,19.285714,33.85,43.45,0,0.15
354690060,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,32.142857,33.85,43.45,0,0.15
354690064,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,45,33.85,43.45,0,0.15
354690068,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,57.857143,33.85,43.45,0,0.15
354690072,1.0101001001E+028,FPIX_2-D1,2,122.275,1748,90,70.714286,33.85,43.45,0,0.15
354690076,1.0101001001E+028,FPIX_2-D1,2,122.275,1756,90,83.571429,33.85,43.45,0,0.15
354694184,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,95,33.85,43.45,0,0.15
354694188,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,105,33.85,43.45,0,0.15
354694192,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,115,33.85,43.45,0,0.15
354694196,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,125,33.85,43.45,0,0.15
354694200,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,135,33.85,43.45,0,0.15
354694204,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,145,33.85,43.45,0,0.15
354694208,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,155,33.85,43.45,0,0.15
354694212,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,165,33.85,43.45,0,0.15
354694216,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,175,33.85,43.45,0,0.15
354694220,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,-175,33.85,43.45,0,0.15
354694224,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,-165,33.85,43.45,0,0.15
354694228,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,-155,33.85,43.45,0,0.15
354694232,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,-145,33.85,43.45,0,0.15
354694236,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,-135,33.85,43.45,0,0.15
354694240,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,-125,33.85,43.45,0,0.15
354694244,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,-115,33.85,43.45,0,0.15
354694248,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,-105,33.85,43.45,0,0.15
354694252,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,-95,33.85,43.45,0,0.15
354694256,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,-85,33.85,43.45,0,0.15
354694260,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,-75,33.85,43.45,0,0.15
354694264,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,-65,33.85,43.45,0,0.15
354694268,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,-55,33.85,43.45,0,0.15
354694272,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,-45,33.85,43.45,0,0.15
354694276,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,-35,33.85,43.45,0,0.15
354694280,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,-25,33.85,43.45,0,0.15
354694284,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,-15,33.85,43.45,0,0.15
354694288,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,-5,33.85,43.45,0,0.15
354694148,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,5,33.85,43.45,0,0.15
354694152,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,15,33.85,43.45,0,0.15
354694156,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,25,33.85,43.45,0,0.15
354694160,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,35,33.85,43.45,0,0.15
354694164,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,45,33.85,43.45,0,0.15
354694168,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,55,33.85,43.45,0,0.15
354694172,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,65,33.85,43.45,0,0.15
354694176,1.0101001001E+028,FPIX_2-D1,3,159.575,1744,90,75,33.85,43.45,0,0.15
354694180,1.0101001001E+028,FPIX_2-D1,3,159.575,1752,90,85,33.85,43.45,0,0.15
354698288,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,94.090909,33.85,43.45,0,0.15
354698292,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,102.272727,33.85,43.45,0,0.15
354698296,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,110.454545,33.85,43.45,0,0.15
354698300,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,118.636364,33.85,43.45,0,0.15
354698304,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,126.818182,33.85,43.45,0,0.15
354698308,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,135,33.85,43.45,0,0.15
354698312,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,143.181818,33.85,43.45,0,0.15
354698316,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,151.363636,33.85,43.45,0,0.15
354698320,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,159.545455,33.85,43.45,0,0.15
354698324,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,167.727273,33.85,43.45,0,0.15
354698328,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,175.909091,33.85,43.45,0,0.15
354698332,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-175.909091,33.85,43.45,0,0.15
354698336,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-167.727273,33.85,43.45,0,0.15
354698340,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-159.545455,33.85,43.45,0,0.15
354698344,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-151.363636,33.85,43.45,0,0.15
354698348,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-143.181818,33.85,43.45,0,0.15
354698352,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-135,33.85,43.45,0,0.15
354698356,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-126.818182,33.85,43.45,0,0.15
354698360,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-118.636364,33.85,43.45,0,0.15
354698364,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-110.454545,33.85,43.45,0,0.15
354698368,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-102.272727,33.85,43.45,0,0.15
354698372,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-94.090909,33.85,43.45,0,0.15
354698376,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-85.909091,33.85,43.45,0,0.15
354698380,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-77.727273,33.85,43.45,0,0.15
354698384,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-69.545455,33.85,43.45,0,0.15
354698388,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-61.363636,33.85,43.45,0,0.15
354698392,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-53.181818,33.85,43.45,0,0.15
354698396,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-45,33.85,43.45,0,0.15
354698400,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-36.818182,33.85,43.45,0,0.15
354698404,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-28.636364,33.85,43.45,0,0.15
354698408,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-20.454545,33.85,43.45,0,0.15
354698412,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,-12.272727,33.85,43.45,0,0.15
354698416,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,-4.090909,33.85,43.45,0,0.15
354698244,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,4.090909,33.85,43.45,0,0.15
354698248,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,12.272727,33.85,43.45,0,0.15
354698252,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,20.454545,33.85,43.45,0,0.15
354698256,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,28.636364,33.85,43.45,0,0.15
354698260,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,36.818182,33.85,43.45,0,0.15
354698264,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,45,33.85,43.45,0,0.15
354698268,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,53.181818,33.85,43.45,0,0.15
354698272,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,61.363636,33.85,43.45,0,0.15
354698276,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,69.545455,33.85,43.45,0,0.15
354698280,1.01010010010001E+028,FPIX_2-D1,4,196.175,1748,90,77.727273,33.85,43.45,0,0.15
354698284,1.01010010010001E+028,FPIX_2-D1,4,196.175,1756,90,85.909091,33.85,43.45,0,0.15
354702388,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,93.75,33.85,43.45,0,0.15
354702392,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,101.25,33.85,43.45,0,0.15
354702396,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,108.75,33.85,43.45,0,0.15
354702400,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,116.25,33.85,43.45,0,0.15
354702404,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,123.75,33.85,43.45,0,0.15
354702408,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,131.25,33.85,43.45,0,0.15
354702412,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,138.75,33.85,43.45,0,0.15
354702416,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,146.25,33.85,43.45,0,0.15
354702420,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,153.75,33.85,43.45,0,0.15
354702424,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,161.25,33.85,43.45,0,0.15
354702428,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,168.75,33.85,43.45,0,0.15
354702432,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,176.25,33.85,43.45,0,0.15
354702436,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-176.25,33.85,43.45,0,0.15
354702440,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-168.75,33.85,43.45,0,0.15
354702444,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-161.25,33.85,43.45,0,0.15
354702448,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-153.75,33.85,43.45,0,0.15
354702452,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-146.25,33.85,43.45,0,0.15
354702456,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-138.75,33.85,43.45,0,0.15
354702460,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-131.25,33.85,43.45,0,0.15
354702464,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-123.75,33.85,43.45,0,0.15
354702468,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-116.25,33.85,43.45,0,0.15
354702472,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-108.75,33.85,43.45,0,0.15
354702476,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-101.25,33.85,43.45,0,0.15
354702480,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-93.75,33.85,43.45,0,0.15
354702484,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-86.25,33.85,43.45,0,0.15
354702488,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-78.75,33.85,43.45,0,0.15
354702492,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-71.25,33.85,43.45,0,0.15
354702496,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-63.75,33.85,43.45,0,0.15
354702500,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-56.25,33.85,43.45,0,0.15
354702504,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-48.75,33.85,43.45,0,0.15
354702508,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-41.25,33.85,43.45,0,0.15
354702512,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-33.75,33.85,43.45,0,0.15
354702516,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-26.25,33.85,43.45,0,0.15
354702520,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-18.75,33.85,43.45,0,0.15
354702524,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,-11.25,33.85,43.45,0,0.15
354702528,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,-3.75,33.85,43.45,0,0.15
354702340,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,3.75,33.85,43.45,0,0.15
354702344,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,11.25,33.85,43.45,0,0.15
354702348,1.01010010010001E+028,FPIX_2-D1,5,232.225,1744,90,18.75,33.85,43.45,0,0.15
354702352,1.01010010010001E+028,FPIX_2-D1,5,232.225,1752,90,26.25,33.85,43.45,0,0.15
