
  x              y             z     Side   Disk    Ring   Module
-8.64461      21.4997      -175.2     1      9      5      15
-8.75896      21.2105      -174.4     1      9      5      16
-9.57952      18.9863      -174.4     1      9      5      16
-10.3075      19.978      -174.4     1      9      5      16
-10.2926      19.8849      -174.4     1      9      5      16
-13.7967      20.3062      -175.2     1      9      5      17
-13.5449      19.5016      -175.2     1      9      5      17
-12.2219      17.1878      -175.2     1      9      5      17
-14.665      19.0501      -175.2     1      9      5      17
-14.673      19.0251      -174.4     1      9      5      18
-14.0485      16.9245      -174.4     1      9      5      18
-15.7418      17.5417      -174.4     1      9      5      18
-17.4595      16.5189      -175.2     1      9      5      19
-16.2882      15.1365      -175.2     1      9      5      19
-17.2176      14.3349      -175.2     1      9      5      19
-20.4789      14.2314      -174.4     1      9      5      20
-20.0585      12.0383      -174.4     1      9      5      20
-18.4292      10.3245      -175.2     1      9      5      21
-19.4098      9.06036      -175.2     1      9      5      21
-22.378      9.04706      -174.4     1      9      5      22
-21.3288      5.64065      -174.4     1      9      5      22
-24.1366      5.27815      -175.2     1      9      5      23
-21.3485      4.05824      -175.2     1      9      5      23
-21.2197      1.9516      -174.4     1      9      5      24
-22.69      1.17622      -174.4     1      9      5      24
-21.494      0.726082      -174.4     1      9      5      24
-21.3198      -1.35604      -175.2     1      9      5      25
-21.9988      -1.67604      -175.2     1      9      5      25
-25.2866      -2.10208      -175.2     1      9      5      25
-21.6804      -4.19933      -174.4     1      9      5      26
-20.4162      -6.94651      -175.2     1      9      5      27
-18.7483      -10.3565      -174.4     1      9      5      28
-20.2987      -14.0061      -175.2     1      9      5      29
-19.5023      -13.4899      -175.2     1      9      5      29
-20.2908      -14.0179      -175.2     1      9      5      29
-18.882      -15.4131      -174.4     1      9      5      30
-16.4825      -13.7382      -174.4     1      9      5      30
-18.2251      -17.2706      -174.4     1      9      5      30
-16.7036      -18.5359      -175.2     1      9      5      31
-14.5817      -16.322      -175.2     1      9      5      31
-14.0322      -20.3897      -174.4     1      9      5      32
-13.1438      -19.5041      -174.4     1      9      5      32
-13.5857      -20.4562      -174.4     1      9      5      32
-13.3442      -20.151      -174.4     1      9      5      32
-13.0419      -20.4253      -174.4     1      9      5      32
-10.1795      -18.7909      -175.2     1      9      5      33
-10.1751      -18.7931      -175.2     1      9      5      33
-7.07318      -22.678      -174.4     1      9      5      34
-6.22757      -22.3836      -174.4     1      9      5      34
-5.724      -22.6359      -175.2     1      9      5      35
-4.41099      -20.6091      -175.2     1      9      5      35
1.18778      -24.6392      -175.2     1      9      5      37
1.70894      -21.0684      -175.2     1      9      5      37
6.07642      -22.1449      -174.4     1      9      5      38
5.94038      -21.9524      -175.2     1      9      5      39
7.29913      -23.7585      -175.2     1      9      5      39
8.54701      -19.6406      -174.4     1      9      5      40
8.91102      -19.9858      -174.4     1      9      5      40
12.0793      -20.1052      -175.2     1      9      5      41
14.3142      -18.4209      -174.4     1      9      5      42
16.6238      -17.4874      -174.4     1      9      5      42
17.5217      -18.178      -174.4     1      9      5      42
17.4403      -15.7556      -175.2     1      9      5      43
19.9229      -11.2897      -175.2     1      9      5      45
20.5431      -11.4931      -175.2     1      9      5      45
19.3546      -8.58379      -175.2     1      9      5      45
23.2891      -7.73364      -174.4     1      9      5      46
20.7931      -4.57096      -175.2     1      9      5      47
23.4018      -4.67852      -175.2     1      9      5      47
23.6394      -3.91207      -175.2     1      9      5      47
23.1525      -3.08155      -175.2     1      9      5      47
24.2685      -2.46855      -174.4     1      9      5      48
23.0388      -2.2619      -174.4     1      9      5      48
21.8956      -0.313618      -174.4     1      9      5      48
7.30727      -0.263891      -200.359     1      10      1      1
7.04525      0.0464419      -200.359     1      10      1      1
10.0572      0.549426      -200.359     1      10      1      1
6.73076      0.144114      -200.359     1      10      1      1
8.59301      0.769973      -200.359     1      10      1      1
6.60045      0.735341      -200.359     1      10      1      1
6.81736      1.54929      -200.359     1      10      1      1
9.01643      2.12852      -200.359     1      10      1      1
8.97334      4.12742      -201.159     1      10      1      2
8.01418      4.68675      -201.159     1      10      1      2
6.35808      4.30441      -201.159     1      10      1      2
7.08315      5.45549      -201.159     1      10      1      2
6.41717      4.3259      -200.359     1      10      1      3
7.04574      5.45298      -200.359     1      10      1      3
7.20958      6.50677      -200.359     1      10      1      3
7.33764      7.5397      -200.359     1      10      1      3
5.1764      5.92063      -200.359     1      10      1      3
3.9766      4.94004      -200.359     1      10      1      3
4.96531      7.28564      -200.359     1      10      1      3
5.09093      7.29138      -201.159     1      10      1      4
3.66093      6.72783      -201.159     1      10      1      4
2.53744      5.95194      -201.159     1      10      1      4
3.72001      9.02362      -201.159     1      10      1      4
2.16009      6.03185      -201.159     1      10      1      4
2.39349      8.22758      -201.159     1      10      1      4
2.45441      10.1018      -200.359     1      10      1      5
2.22041      8.61669      -200.359     1      10      1      5
1.59004      7.90563      -200.359     1      10      1      5
1.51357      8.63742      -200.359     1      10      1      5
1.40839      9.77921      -200.359     1      10      1      5
0.316879      7.3876      -200.359     1      10      1      5
-0.00789094      7.73299      -200.359     1      10      1      5
-0.0272071      9.29704      -200.359     1      10      1      5
-0.40916      7.70532      -200.359     1      10      1      5
0.314608      7.41666      -201.159     1      10      1      6
-0.070519      9.41864      -201.159     1      10      1      6
-0.0141329      7.77005      -201.159     1      10      1      6
-0.265975      7.45648      -201.159     1      10      1      6
-1.24443      8.16867      -201.159     1      10      1      6
-1.71878      9.40568      -201.159     1      10      1      6
-1.58966      7.93886      -201.159     1      10      1      6
-2.27684      10.2397      -201.159     1      10      1      6
-2.43336      8.27598      -201.159     1      10      1      6
-2.46428      6.58121      -201.159     1      10      1      6
-2.54956      8.47578      -200.359     1      10      1      7
-3.34271      8.45181      -200.359     1      10      1      7
-2.46853      6.5601      -200.359     1      10      1      7
-3.15767      7.70337      -200.359     1      10      1      7
-3.225      7.50052      -200.359     1      10      1      7
-4.43021      9.0775      -200.359     1      10      1      7
-4.45719      8.81656      -200.359     1      10      1      7
-3.49444      6.19467      -200.359     1      10      1      7
-4.32497      7.18726      -200.359     1      10      1      7
-4.84402      7.13628      -200.359     1      10      1      7
-4.33085      5.82468      -200.359     1      10      1      7
-4.87363      7.15786      -201.159     1      10      1      8
-4.31595      6.03069      -201.159     1      10      1      8
-5.01433      6.02608      -201.159     1      10      1      8
-4.82124      5.46877      -201.159     1      10      1      8
-4.56668      5.12868      -201.159     1      10      1      8
-5.195      5.54422      -201.159     1      10      1      8
-6.47077      6.63091      -201.159     1      10      1      8
-5.02356      4.65763      -201.159     1      10      1      8
-7.18475      6.77602      -201.159     1      10      1      8
-4.8969      4.01125      -201.159     1      10      1      8
-5.8426      4.81553      -201.159     1      10      1      8
-5.23726      4.08998      -201.159     1      10      1      8
-5.86905      4.67581      -201.159     1      10      1      8
-5.41505      4.03961      -201.159     1      10      1      8
-7.19049      4.95427      -201.159     1      10      1      8
-5.81387      4.79311      -200.359     1      10      1      9
-5.88327      4.63487      -200.359     1      10      1      9
-5.21514      4.0717      -200.359     1      10      1      9
-7.01526      4.90511      -200.359     1      10      1      9
-7.15698      4.56572      -200.359     1      10      1      9
